	name	debug
65	Igfbp4_chr11_16740	ok
66	Sparc_chr11_7211	ok
67	Tgfbi_chr13_5705	ok
68	Txndc12_chr4_7951	ok
69	Foxa2_chr2_13808	ok
70	Col5a1_chr2_2576	ok
71	Sox4_chr13_2055	ok
72	Btg1_chr10_9578	ok
73	Klf4_chr4_3934	ok
74	Epas1_chr17_10071	ok
75	Gata4_chr14_5677	ok
76	Igfbp4_chr11_16711	ok
77	Txndc12_chr4_7973	ok
78	Col1a2_chr6_93	ok
79	Bend5_chr4_8170	ok
80	Col1a1_chr11_15273	ok
81	Col1a2_chr6_73	ok
82	Col5a1_chr2_2558	ok
83	Gata4_chr14_5693	ok
84	Gata4_chr14_5763	ok
85	Klf4_chr4_3946	ok
86	Lama1_chr17_7814	ok
87	Lamb1_chr12_2289	ok
88	Lamc1_chr1_12188	ok
89	Lamc1_chr1_12189	ok
90	Lamc1_chr1_12201	ok
91	Sox2_chr3_2009	ok
92	Sparc_chr11_7233	NaNs in SEs; H=np.array([[-100.1176763648682, -15.843497436972676, -27.245787173725663, 9.304558507649894, 8.769986413821135, 7.338310460253417, 8.829879460732835, 8.858436810951618, 8.908620919854744, 0.20218275326335333], [-15.843497436972676, -15.843497436972676, 0.0, 1.4241864344179602, 1.4491994760872502, 1.155870921383124, 1.47717562728292, 1.1821394078763483, 1.5502246646190747, 0.017842898955939386], [-27.245787173725663, 0.0, -27.245787173725663, 2.54240019892252, 2.427354455240467, 2.030332028737639, 2.3888670886305468, 2.232783461573354, 2.5667448796201886, 0.017527329078962497], [9.304558507649894, 1.4241864344179602, 2.54240019892252, -5.681074982150752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.656024823797854], [8.76998641382113, 1.4491994760872502, 2.427354455240466, 0.0, -5.681250773789259, 0.0, 0.0, 0.0, 0.0, 0.6131687163299232], [7.338310460253417, 1.155870921383124, 2.030332028737639, 0.0, 0.0, -5.829487353754441, 0.0, 0.0, 0.0, 0.5150594014774447], [8.829879460732835, 1.47717562728292, 2.3888670886305468, 0.0, 0.0, 0.0, -4.5792494783758455, 0.0, 0.0, 0.6193805551367695], [8.858436810951618, 1.1821394078763483, 2.232783461573354, 0.0, 0.0, 0.0, 0.0, -4.401268108070592, 0.0, 0.6395686350045907], [8.908620919854744, 1.5502246646190747, 2.5667448796201886, 0.0, 0.0, 0.0, 0.0, 0.0, -4.416891393555974, 0.615319983343699], [0.20218275326324076, 0.01784289895593716, 0.017527329078986575, 0.6560248237977504, 0.6131687163299517, 0.5150594014775578, 0.6193805551367575, 0.6395686350045366, 0.6153199833436673, -5.067968756670439]])
93	Tubb2b_chr13_2557	ok
94	Cdk5r1_chr11_12590	NaNs in SEs; H=np.array([[-372.6140628295842, -55.556819435155276, -104.59324172394278, -59.17525392352909, -15.58476574918811, 24.353645181796185, 26.439479626040967, 26.37421191915783, 26.87385252036221, 27.0410759257447, 26.461425258406045, 0.9558476457085159], [-55.556819435155276, -55.556819435155276, 0.0, 0.0, 0.0, 3.600321567964761, 4.303906707449511, 3.596466589656374, 4.018052450110049, 4.032976210101112, 3.9497501549340117, 0.08205640630334726], [-104.59324172394278, 0.0, -104.59324172394278, 0.0, 0.0, 7.160077912873215, 7.283048859641457, 7.184148293987994, 7.3779916065123725, 7.279510847371514, 7.806875976632786, 0.11128005502044072], [-59.17525392352909, 0.0, 0.0, -59.17525392352909, 0.0, 4.041321353439511, 4.1270748526576995, 4.149512642552212, 3.8691128212920063, 4.355429083973677, 4.206818067868718, 0.499507756797498], [-15.58476574918811, 0.0, 0.0, 0.0, -15.58476574918811, 1.0155739572771079, 1.143093646758932, 1.1324404068575074, 1.131697468264872, 1.1117426411256501, 1.0821196771580799, 0.0006405675938570125], [24.353645181796185, 3.600321567964761, 7.160077912873214, 4.041321353439514, 1.0155739572771079, -9.71434324858797, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7374193086038734], [26.439479626040967, 4.303906707449511, 7.283048859641457, 4.1270748526576995, 1.143093646758932, 0.0, -12.352817828547263, 0.0, 0.0, 0.0, 0.0, 1.867470806677035], [26.374211919157855, 3.596466589656374, 7.184148293987995, 4.149512642552212, 1.1324404068575074, 0.0, 0.0, -14.0059640361105, 0.0, 0.0, 0.0, 1.8713498264075386], [26.87385252036221, 4.018052450110049, 7.3779916065123725, 3.8691128212920063, 1.1316974682648717, 0.0, 0.0, 0.0, -13.15076323899448, 0.0, 0.0, 1.8754096655515], [27.0410759257447, 4.032976210101112, 7.279510847371514, 4.355429083973679, 1.1117426411256501, 0.0, 0.0, 0.0, 0.0, -14.527951787384762, 0.0, 1.9288899235852448], [26.46142525840605, 3.9497501549340113, 7.806875976632786, 4.20681806786872, 1.0821196771580799, 0.0, 0.0, 0.0, 0.0, 0.0, -11.473375161088398, 1.873114864145737], [0.9558476457079905, 0.08205640630334265, 0.11128005502031968, 0.4995077567975059, 0.0006405675938583322, 1.737419308604217, 1.86747080667692, 1.8713498264068562, 1.8754096655511034, 1.9288899235855865, 1.8731148641454638, -16.759801777316625]])
95	Col1a1_chr11_15258	ok
96	Col1a2_chr6_72	ok
97	Col1a2_chr6_88	ok
98	Col5a1_chr2_2562	ok
99	Epas1_chr17_10066	ok
100	Foxa2_chr2_13861	ok
101	Gata4_chr14_5729	ok
102	Lamb1_chr12_2186	ok
103	Lamb1_chr12_2216	ok
104	Sox17_chr1_59	ok
105	Tubb2b_chr13_2572	ok
106	Tubb2b_chr13_2580	ok
107	Bend5_chr4_8199	NaNs in SEs; H=np.array([[-1094.1875445501719, -83.54654666067783, -223.80006815242763, -263.01528683890933, -48.30367755322999, -54.834825920424244, -44.275463310341685, -21.750055399312554, 85.33162635406403, 88.28152945191745, 84.13459708644056, 83.10009491063595, 84.54144161394474, 89.85948417431685, 3.842041478435795], [-83.54654666067783, -83.54654666067783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.422412009364759, 6.570652780116772, 6.438893404123722, 6.554509931205703, 6.492849558011919, 7.13783110369613, 0.0491856730671454], [-223.80006815242763, 0.0, -223.80006815242763, 0.0, 0.0, 0.0, 0.0, 0.0, 17.87927667177213, 17.962605875864543, 17.362687644016336, 16.47638758203298, 17.569111888037117, 18.17731361572903, 0.5864627547809536], [-263.01528683890933, 0.0, 0.0, -263.01528683890933, 0.0, 0.0, 0.0, 0.0, 19.76740118340076, 20.950955225919827, 20.981113115647968, 19.220189027120945, 18.99043408573644, 22.726151107479502, 2.237855474304366], [-48.30367755322999, 0.0, 0.0, 0.0, -48.30367755322999, 0.0, 0.0, 0.0, 3.644688375962917, 4.486588838789264, 3.446366481598199, 3.5716205246073, 3.7614216990961524, 3.8624850095745984, 0.11692205610732438], [-54.834825920424244, 0.0, 0.0, 0.0, 0.0, -54.834825920424244, 0.0, 0.0, 4.21155853243432, 4.46366226818153, 4.406130986425654, 4.295425176150269, 4.345510392516442, 4.288084157703631, 0.0020750425952297067], [-44.275463310341685, 0.0, 0.0, 0.0, 0.0, 0.0, -44.275463310341685, 0.0, 3.2459456790012595, 3.6510719713479585, 3.4608128008970627, 3.567859222673827, 3.4746482337052442, 3.64089391213643, 0.0009001655740701574], [-21.750055399312554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.750055399312554, 1.7561680597714566, 1.7552873151211188, 1.6670380029084007, 1.772653313917396, 1.6842571941578992, 1.67934405590536, 0.00017542648296663225], [85.33162635406403, 6.422412009364759, 17.87927667177213, 19.767401183400757, 3.644688375962917, 4.21155853243432, 3.2459456790012595, 1.7561680597714566, -41.285547365013436, 0.0, 0.0, 0.0, 0.0, 0.0, 4.701252266318642], [88.28152945191744, 6.570652780116772, 17.96260587586453, 20.95095522591982, 4.486588838789264, 4.46366226818153, 3.6510719713479585, 1.7552873151211188, 0.0, -46.19159266516365, 0.0, 0.0, 0.0, 0.0, 4.8742325148546986], [84.13459708644056, 6.438893404123722, 17.362687644016336, 20.981113115647968, 3.446366481598199, 4.406130986425654, 3.4608128008970627, 1.6670380029084007, 0.0, 0.0, -41.86264064875264, 0.0, 0.0, 0.0, 4.684273090235629], [83.10009491063595, 6.554509931205703, 16.47638758203298, 19.220189027120945, 3.5716205246073, 4.295425176150269, 3.567859222673827, 1.772653313917396, 0.0, 0.0, 0.0, -47.23744641240299, 0.0, 0.0, 4.53740207839818], [84.54144161394473, 6.492849558011919, 17.569111888037117, 18.99043408573644, 3.7614216990961524, 4.345510392516442, 3.4746482337052442, 1.6842571941578992, 0.0, 0.0, 0.0, 0.0, -47.466651562970235, 0.0, 4.609455654475834], [89.85948417431683, 7.13783110369613, 18.17731361572902, 22.726151107479502, 3.862485009574597, 4.288084157703629, 3.64089391213643, 1.67934405590536, 0.0, 0.0, 0.0, 0.0, 0.0, -51.04222792545225, 5.035658197701573], [3.8420414784371815, 0.04918567306716426, 0.5864627547809675, 2.2378554743044106, 0.11692205610732742, 0.0020750425951838736, 0.0009001655741158743, 0.00017542648297741437, 4.701252266316942, 4.8742325148546115, 4.684273090238776, 4.537402078400191, 4.609455654478779, 5.035658197703924, -29.171262179712357]])
108	Cdk5r1_chr11_12595	ok
109	Col1a1_chr11_15259	NaNs in SEs; H=np.array([[-1200.7509640243359, -97.62760433008485, -192.24290649811138, -23.26666561101461, -46.546141819202674, -275.90591446286174, -100.3334284483927, -56.052192348950264, -59.97759977411594, 85.37041882897671, 88.78158907302014, 85.15476152169131, 85.18638805571084, 83.50377007748199, 85.35672536455026, 3.3663393077303994], [-97.62760433008485, -97.62760433008485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.553441628427611, 7.641101170752207, 6.656837546238451, 7.053015597946231, 6.531581748082765, 7.414278111115862, 0.15866102493536122], [-192.24290649811138, 0.0, -192.24290649811138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.946355110377821, 13.942232931268167, 14.204383229725591, 12.414158699516515, 13.302211685211645, 13.917150380323433, 0.6745183627187946], [-23.26666561101461, 0.0, 0.0, -23.26666561101461, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6557063877035563, 1.7314528571001697, 1.6376814193501315, 1.7095024172699005, 1.5738094806965939, 1.7007371687571942, 0.0019944294032142275], [-46.546141819202674, 0.0, 0.0, 0.0, -46.546141819202674, 0.0, 0.0, 0.0, 0.0, 3.274123326306639, 3.7643402339965384, 3.1327728497524947, 3.1176973895504263, 2.990010949117318, 3.743585553690277, 0.19129981678727426], [-275.90591446286174, 0.0, 0.0, 0.0, 0.0, -275.90591446286174, 0.0, 0.0, 0.0, 18.953667459588534, 21.029672975867403, 19.51131080874149, 20.848119212209284, 19.107040271362163, 18.857419387852655, 0.7635428592266121], [-100.3334284483927, 0.0, 0.0, 0.0, 0.0, 0.0, -100.3334284483927, 0.0, 0.0, 7.08475105732832, 7.130588921575462, 7.263082333871675, 7.086240542356733, 7.232078236294858, 7.292601329266086, 0.02855074373384722], [-56.052192348950264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -56.052192348950264, 0.0, 4.450527224852499, 4.09463515366555, 3.8636989918785276, 4.148777974664211, 3.746188943012873, 3.6408712447094422, 0.12164391895802046], [-59.97759977411594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -59.97759977411594, 4.166108546574986, 4.594701312501253, 4.27011289702607, 4.244565937728078, 4.204404077491572, 4.295697454268143, 0.0135546107888915], [85.37041882897671, 6.553441628427611, 13.946355110377821, 1.6557063877035563, 3.274123326306639, 18.953667459588534, 7.084751057328319, 4.450527224852499, 4.166108546574986, -41.39907053086087, 0.0, 0.0, 0.0, 0.0, 0.0, 5.1144123390939225], [88.78158907302014, 7.641101170752207, 13.942232931268167, 1.7314528571001697, 3.7643402339965393, 21.029672975867403, 7.130588921575462, 4.09463515366555, 4.594701312501253, 0.0, -45.06839686023228, 0.0, 0.0, 0.0, 0.0, 5.291642098155248], [85.15476152169131, 6.656837546238451, 14.204383229725591, 1.6376814193501315, 3.132772849752495, 19.511310808741484, 7.26308233387167, 3.8636989918785285, 4.27011289702607, 0.0, 0.0, -39.90852288092511, 0.0, 0.0, 0.0, 5.084644560957103], [85.18638805571082, 7.053015597946231, 12.414158699516515, 1.7095024172699005, 3.1176973895504267, 20.848119212209276, 7.086240542356731, 4.148777974664211, 4.244565937728078, 0.0, 0.0, 0.0, -41.59120605166289, 0.0, 0.0, 5.067707410950041], [83.50377007748199, 6.531581748082765, 13.302211685211645, 1.5738094806965939, 2.990010949117318, 19.107040271362163, 7.232078236294858, 3.746188943012873, 4.2044040774915725, 0.0, 0.0, 0.0, 0.0, -37.978181466337105, 0.0, 4.984025288460273], [85.35672536455026, 7.4142781111158635, 13.917150380323424, 1.7007371687571942, 3.743585553690277, 18.857419387852655, 7.292601329266085, 3.6408712447094427, 4.295697454268143, 0.0, 0.0, 0.0, 0.0, 0.0, -40.70417311786673, 5.086753293908695], [3.3663393077292767, 0.15866102493539813, 0.6745183627188283, 0.001994429403216813, 0.19129981678728214, 0.7635428592267033, 0.02855074373378841, 0.12164391895803206, 0.013554610788897747, 5.114412339093747, 5.291642098155762, 5.084644560956576, 5.067707410949652, 4.984025288462135, 5.0867532939092825, -37.06797994851877]])
110	Col1a1_chr11_15316	ok
111	Gata4_chr14_5752	ok
112	Klf4_chr4_3949	ok
113	Lamb1_chr12_2206	ok
114	Lamc1_chr1_12127	ok
115	Map1b_chr13_9436	ok
116	Sox17_chr1_83	ok
117	Sparc_chr11_7180	ok
118	Sparc_chr11_7198	NaNs in SEs; H=np.array([[-323.35481403785985, -23.03749344555489, -117.64940686623798, -22.050841560846443, -47.16918774853769, -39.78730096515082, 27.10923020041037, 27.500493273226837, 28.825900731673784, 25.28874353755537, 29.378363580712588, 27.41167824064653, 0.4228578902784288], [-23.03749344555489, -23.03749344555489, 0.0, 0.0, 0.0, 0.0, 2.0518139235768045, 2.0868611966045405, 2.090410477974571, 1.7908965370549013, 1.9636251245867482, 1.816236032579802, 0.004049396878453193], [-117.64940686623798, 0.0, -117.64940686623798, 0.0, 0.0, 0.0, 10.165107501691118, 9.519520397723785, 10.383413539507577, 8.974594459977359, 11.478750799589939, 9.214949977429738, 0.37658306691728166], [-22.050841560846443, 0.0, 0.0, -22.050841560846443, 0.0, 0.0, 1.5353686934074033, 1.821286015416495, 2.133651437438681, 2.027741112025274, 1.9584382649020409, 1.9581121967928425, 0.00414112760053079], [-47.16918774853769, 0.0, 0.0, 0.0, -47.16918774853769, 0.0, 4.090772449655366, 4.229128387877441, 4.16749907501541, 3.594815016750226, 3.882841310738278, 4.211438936628216, 0.007103667430325875], [-39.78730096515082, 0.0, 0.0, 0.0, 0.0, -39.78730096515082, 3.3455262486690387, 3.2863189199997094, 3.6011865745079183, 3.188092813084183, 3.4308168941531685, 3.5884284922178855, 0.0035997980185594816], [27.10923020041037, 2.0518139235768045, 10.165107501691118, 1.5353686934074033, 4.090772449655367, 3.3455262486690387, -12.332586867132513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8153709547554412], [27.500493273226844, 2.0868611966045405, 9.519520397723786, 1.8212860154164974, 4.229128387877441, 3.2863189199997094, 0.0, -15.628425120912212, 0.0, 0.0, 0.0, 0.0, 0.7965612470629044], [28.82590073167378, 2.090410477974571, 10.383413539507577, 2.1336514374386786, 4.16749907501541, 3.6011865745079183, 0.0, 0.0, -14.403191397983546, 0.0, 0.0, 0.0, 0.8498309244958665], [25.28874353755537, 1.7908965370549013, 8.974594459977359, 2.0277411120252746, 3.594815016750226, 3.188092813084183, 0.0, 0.0, 0.0, -17.221894484087002, 0.0, 0.0, 0.7400900209162775], [29.378363580712584, 1.963625124586748, 11.478750799589939, 1.958438264902038, 3.8828413107382804, 3.4308168941531685, 0.0, 0.0, 0.0, 0.0, -16.67936917753013, 0.0, 0.9059193288362017], [27.41167824064653, 1.8162360325798017, 9.214949977429738, 1.9581121967928425, 4.211438936628216, 3.588428492217882, 0.0, 0.0, 0.0, 0.0, 0.0, -15.502585590764124, 0.7816936384575006], [0.42285789027829424, 0.004049396878453848, 0.3765830669172914, 0.004141127600524541, 0.0071036674303393, 0.003599798018541378, 0.8153709547555081, 0.7965612470625274, 0.8498309244952225, 0.7400900209172505, 0.9059193288376264, 0.7816936384572273, -4.527274071726424]])
119	Col1a1_chr11_15269	ok
120	Foxa2_chr2_13856	ok
121	Lama1_chr17_7788	ok
122	Lamb1_chr12_2215	ok
123	Lamb1_chr12_2238	ok
124	Sox17_chr1_73	NaNs in SEs; H=np.array([[-377.64151022041017, -44.69898359600352, -95.48201241062793, -49.70350263850495, -51.63200393784472, 25.568626525270346, 24.83490741091107, 24.44082959352383, 25.863912808506974, 27.208677717592884, 25.675231631445534, 1.2485612169557825], [-44.69898359600352, -44.69898359600352, 0.0, 0.0, 0.0, 3.1745083308872615, 2.9526217676825484, 2.8231338846955047, 3.1084205413225208, 2.9721579065882233, 3.040194634103004, 0.08193571651152741], [-95.48201241062793, 0.0, -95.48201241062793, 0.0, 0.0, 6.006354408867111, 6.079604103911103, 6.254755769566452, 6.082014935456859, 7.076905371064121, 7.1269015921015635, 0.5752970807079839], [-49.70350263850495, 0.0, 0.0, -49.70350263850495, 0.0, 3.264761807621545, 3.2906761188540754, 3.2221388981894075, 3.5332891932864987, 3.5162908932653347, 3.450927384315969, 0.01820521280632283], [-51.63200393784472, 0.0, 0.0, 0.0, -51.63200393784472, 3.765936941924007, 3.0208323698191513, 3.450356788515948, 3.7650367133511664, 3.7234748289543163, 3.490165757669115, 0.05642009078054365], [25.56862652527036, 3.1745083308872615, 6.006354408867111, 3.264761807621545, 3.765936941924007, -12.622786830279033, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3059294465698272], [24.83490741091107, 2.9526217676825484, 6.079604103911103, 3.2906761188540727, 3.0208323698191513, 0.0, -9.574154295179975, 0.0, 0.0, 0.0, 0.0, 2.271331025370722], [24.44082959352383, 2.8231338846955047, 6.254755769566452, 3.2221388981894075, 3.4503567885159487, 0.0, 0.0, -10.197648384169197, 0.0, 0.0, 0.0, 2.2260898461956606], [25.863912808506974, 3.1084205413225208, 6.082014935456859, 3.5332891932864987, 3.7650367133511664, 0.0, 0.0, 0.0, -12.50439568277681, 0.0, 0.0, 2.3224152934983273], [27.20867771759289, 2.972157906588224, 7.076905371064128, 3.5162908932653347, 3.7234748289543163, 0.0, 0.0, 0.0, 0.0, -15.971815648358614, 0.0, 2.496330676746169], [25.675231631445534, 3.040194634103004, 7.1269015921015635, 3.450927384315969, 3.490165757669115, 0.0, 0.0, 0.0, 0.0, 0.0, -12.178123168598903, 2.355441702900461], [1.248561216955494, 0.08193571651151821, 0.5752970807079443, 0.018205212806341464, 0.05642009078052901, 2.305929446570161, 2.271331025370614, 2.2260898461959187, 2.32241529349821, 2.4963306767460836, 2.355441702900549, -22.180172248153212]])
125	Sparc_chr11_7199	ok
126	Tubb2b_chr13_2578	NaNs in SEs; H=np.array([[-379.3284590982643, -70.66416238839051, -34.67464793367511, -24.093694294277892, -61.42437502012274, -45.65429143347956, -24.225440044325005, 26.208996347520287, 26.941472867298717, 27.171216567377876, 21.6496224187609, 27.214670658808046, 26.817942461449693, 0.15962898179652843], [-70.66416238839051, -70.66416238839051, 0.0, 0.0, 0.0, 0.0, 0.0, 5.099863464257369, 5.172898627806948, 4.859289666241379, 3.883082581556086, 5.062500286944093, 4.9584066966835385, 0.07646039402843893], [-34.67464793367511, 0.0, -34.67464793367511, 0.0, 0.0, 0.0, 0.0, 2.279554304375236, 2.4334457523861257, 2.4317414869152585, 2.0578740678742413, 2.555302608455057, 2.5063251685554113, 0.0027853178629688325], [-24.093694294277892, 0.0, 0.0, -24.093694294277892, 0.0, 0.0, 0.0, 1.508912389461582, 1.863118382886205, 1.7770685743418582, 1.3679350179372973, 1.7788146291358617, 1.649094121520754, 0.0018665660545716329], [-61.42437502012274, 0.0, 0.0, 0.0, -61.42437502012274, 0.0, 0.0, 4.34017411600956, 4.387435172190378, 4.343060930859604, 3.747092963820762, 3.8009859707602387, 4.381184801729622, 0.006256872718266637], [-45.65429143347956, 0.0, 0.0, 0.0, 0.0, -45.65429143347956, 0.0, 3.079533446315315, 3.4197860678408216, 3.060884967470567, 2.591686023655901, 3.2431226463144642, 3.4145070586055466, 0.001650849936019827], [-24.225440044325005, 0.0, 0.0, 0.0, 0.0, 0.0, -24.225440044325005, 1.8349996666235362, 1.6283021316105857, 1.818754420043446, 1.4174989577466897, 1.642673594047899, 1.5921791806245433, 0.009518120258738424], [26.208996347520287, 5.099863464257369, 2.279554304375236, 1.508912389461582, 4.34017411600956, 3.079533446315315, 1.8349996666235362, -11.260798780539023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6567304644363925], [26.94147286729872, 5.172898627806948, 2.4334457523861275, 1.863118382886205, 4.387435172190378, 3.4197860678408216, 1.6283021316105866, 0.0, -12.913225949768846, 0.0, 0.0, 0.0, 0.0, 0.6654697875426043], [27.17121656737786, 4.859289666241378, 2.4317414869152585, 1.7770685743418582, 4.343060930859604, 3.060884967470564, 1.8187544200434467, 0.0, 0.0, -12.737387962982085, 0.0, 0.0, 0.0, 0.6753665841470579], [21.6496224187609, 3.883082581556086, 2.0578740678742413, 1.3679350179372973, 3.747092963820762, 2.591686023655901, 1.4174989577466897, 0.0, 0.0, 0.0, -6.029425584955033, 0.0, 0.0, 0.5311066090279271], [27.214670658808046, 5.062500286944093, 2.555302608455057, 1.7788146291358613, 3.800985970760233, 3.2431226463144642, 1.642673594047899, 0.0, 0.0, 0.0, 0.0, -15.283491321041334, 0.0, 0.6816667466960805], [26.81794246144969, 4.9584066966835385, 2.5063251685554113, 1.649094121520754, 4.3811848017296215, 3.4145070586055466, 1.5921791806245436, 0.0, 0.0, 0.0, 0.0, 0.0, -11.783570034895966, 0.6612470025420232], [0.15962898179643048, 0.07646039402845872, 0.002785317862967318, 0.0018665660545682528, 0.006256872718285678, 0.0016508499360234907, 0.009518120258743323, 0.6567304644349861, 0.6654697875424063, 0.6753665841467864, 0.5311066090267786, 0.6816667466963509, 0.661247002541927, -4.849356233000435]])
127	Btg1_chr10_9588	NaNs in SEs; H=np.array([[-263.6295398329781, -22.659897430102674, -27.191091839356673, -19.607668164390127, -31.41500219405416, 21.715879017946744, 20.49534772321603, 20.851390287950792, 21.98109413503581, 21.38854709039102, 20.443435261788178, 0.4106447471192312], [-22.659897430102674, -22.659897430102674, 0.0, 0.0, 0.0, 1.8997990684285444, 1.8081682394683118, 1.800228391551856, 1.6952076160095275, 1.823276663038459, 1.9241262454668004, 0.005151639840585945], [-27.191091839356673, 0.0, -27.191091839356673, 0.0, 0.0, 2.153294391476477, 2.1685210986028904, 2.181836891971476, 2.271403291787591, 2.103401768088714, 2.233927501172386, 0.001285077111751444], [-19.607668164390127, 0.0, 0.0, -19.607668164390127, 0.0, 1.6347412114282205, 1.4780332303141277, 1.6259369242620287, 1.6315752009510778, 1.5557644701844473, 1.5259891909778769, 0.00031823538769339994], [-31.41500219405416, 0.0, 0.0, 0.0, -31.41500219405416, 2.531925220547303, 2.4676685478874507, 2.46546588163369, 2.5267708898916013, 2.7043234273652743, 2.4561352844697306, 0.005039936455059401], [21.71587901794674, 1.8997990684285444, 2.153294391476476, 1.6347412114282205, 2.5319252205473006, -10.899821418359544, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1157981664473033], [20.49534772321603, 1.8081682394683118, 2.1685210986028904, 1.4780332303141261, 2.4676685478874507, 0.0, -13.992150345761736, 0.0, 0.0, 0.0, 0.0, 1.0441748701420595], [20.851390287950792, 1.800228391551856, 2.1818368919714772, 1.6259369242620287, 2.46546588163369, 0.0, 0.0, -12.0453343763694, 0.0, 0.0, 0.0, 1.0602277909239335], [21.98109413503581, 1.6952076160095275, 2.271403291787591, 1.6315752009510778, 2.5267708898916013, 0.0, 0.0, 0.0, -10.192944460238856, 0.0, 0.0, 1.1384438583751864], [21.38854709039102, 1.8232766630384585, 2.103401768088714, 1.5557644701844473, 2.7043234273652765, 0.0, 0.0, 0.0, 0.0, -11.027292128016127, 0.0, 1.094834484032957], [20.443435261788178, 1.9241262454668004, 2.233927501172386, 1.5259891909778769, 2.4561352844697306, 0.0, 0.0, 0.0, 0.0, 0.0, -9.223251181332879, 1.0282746614705252], [0.4106447471195054, 0.0051516398405917485, 0.0012850771117323134, 0.00031823538769337745, 0.005039936455080607, 1.115798166447803, 1.0441748701414895, 1.0602277909237046, 1.138443858375183, 1.0948344840327877, 1.0282746614713574, -8.726680177268463]])
128	Cited2_chr10_1267	ok
129	Epas1_chr17_10063	ok
130	Gata4_chr14_5710	ok
131	Klf4_chr4_3958	ok
132	Lama1_chr17_7784	ok
133	Lamc1_chr1_12193	ok
134	Tgfbi_chr13_5724	ok
135	Sox4_chr13_2054	ok
136	Lamb1_chr12_2182	ok
137	Col1a1_chr11_15301	ok
138	Sox2_chr3_2008	ok
139	Txndc12_chr4_7975	ok
140	Cdk5r1_chr11_12575	ok
141	Bend5_chr4_8168	ok
142	Col5a1_chr2_2571	ok
143	Epas1_chr17_10056	ok
144	Foxa2_chr2_13812	ok
145	Igfbp4_chr11_16694	ok
146	Igfbp4_chr11_16738	ok
147	Sparc_chr11_7207	ok
148	Btg1_chr10_9593	ok
149	Btg1_chr10_9612	ok
