	name	debug
106	Lamc1_chr1_12201	NaNs in SEs; H=np.array([[-338.2780986492777, -17.786912684169156, -28.679146047338754, -24.463420334938967, -25.826683247652177, -21.26216359381311, -73.50270087679792, 24.42864870106681, 21.696178891381823, 24.557993214332825, 24.77264962707737, 23.981127830808997, 24.611880643501593, 0.8930042800895335], [-17.786912684169156, -17.786912684169156, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2653972078694504, 1.090179479884941, 1.368768001575539, 1.3389227753773005, 1.2706805721749381, 1.3061403185790965, 0.0058139147507065645], [-28.679146047338754, 0.0, -28.679146047338754, 0.0, 0.0, 0.0, 0.0, 1.9981404961849516, 1.8794524413536589, 2.0685738913130556, 2.205625830409475, 2.168346911078577, 1.9556748156337218, 0.013038269254564208], [-24.463420334938967, 0.0, 0.0, -24.463420334938967, 0.0, 0.0, 0.0, 1.8955480899527974, 1.4367180053251187, 1.7967786246640418, 1.7700985208703621, 1.7196413013727183, 1.874547131634561, 0.017939985143179606], [-25.826683247652177, 0.0, 0.0, 0.0, -25.826683247652177, 0.0, 0.0, 1.8919258238888381, 1.7278961004554296, 1.8053812654806414, 1.9792830644342851, 1.7078999857912782, 1.905088144127591, 0.003779614684381075], [-21.26216359381311, 0.0, 0.0, 0.0, 0.0, -21.26216359381311, 0.0, 1.5489984075727035, 1.331979791094886, 1.5858282977348153, 1.688408666114821, 1.645946431168191, 1.3418490920311565, 0.001826880538351585], [-73.50270087679792, 0.0, 0.0, 0.0, 0.0, 0.0, -73.50270087679792, 5.147727221054906, 4.682087620610621, 5.4164772773985845, 5.271220634540892, 5.460685800666017, 5.605662643172906, 0.20251915398236445], [24.42864870106681, 1.2653972078694504, 1.9981404961849516, 1.8955480899527974, 1.8919258238888381, 1.548998407572704, 5.1477272210549065, -12.028360538120415, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7577411997575598], [21.69617889138183, 1.090179479884941, 1.8794524413536589, 1.4367180053251176, 1.7278961004554296, 1.331979791094885, 4.682087620610622, 0.0, -8.170500924801726, 0.0, 0.0, 0.0, 0.0, 1.5690584626653916], [24.557993214332825, 1.368768001575539, 2.0685738913130556, 1.7967786246640407, 1.8053812654806414, 1.5858282977348153, 5.416477277398587, 0.0, 0.0, -11.93283951319051, 0.0, 0.0, 0.0, 1.762351303005378], [24.772649627077385, 1.338922775377299, 2.205625830409475, 1.7700985208703621, 1.9792830644342851, 1.688408666114821, 5.271220634540894, 0.0, 0.0, 0.0, -12.804620107264956, 0.0, 0.0, 1.7580108813721327], [23.98112783080901, 1.2706805721749383, 2.168346911078577, 1.7196413013727183, 1.7078999857912782, 1.6459464311681913, 5.460685800666018, 0.0, 0.0, 0.0, 0.0, -13.457344476513393, 0.0, 1.7096079833794195], [24.61188064350159, 1.3061403185790965, 1.9556748156337218, 1.8745471316345605, 1.905088144127591, 1.3418490920311565, 5.605662643172906, 0.0, 0.0, 0.0, 0.0, 0.0, -11.246907104347317, 1.7850000896551963], [0.8930042800895848, 0.005813914750704363, 0.013038269254568746, 0.017939985143180515, 0.0037796146844062406, 0.001826880538347453, 0.20251915398233677, 1.7577411997581294, 1.5690584626657085, 1.7623513030061986, 1.758010881372229, 1.7096079833792714, 1.7850000896558527, -15.572385552084143]])
107	Sox17_chr1_77	ok
108	Tgfbi_chr13_5724	ok
109	Col1a1_chr11_15273	NaNs in SEs; H=np.array([[-458.1394203161953, -51.906090011585164, -31.912817229551447, -106.83259862419891, -26.54839745858974, 33.90147958032383, 32.980659802936316, 34.402592485719424, 34.17791292789568, 33.481648127493294, 32.84448193256111, 0.7449994458955821], [-51.906090011585164, -51.906090011585164, 0.0, 0.0, 0.0, 3.7680926213142296, 3.8951814185694538, 3.6828737660198185, 4.012142674593652, 3.864292829729492, 3.603482632149594, 0.031686917139906776], [-31.912817229551447, 0.0, -31.912817229551447, 0.0, 0.0, 2.587293862640459, 2.3663635376467473, 2.3053597118523297, 2.417927500456327, 2.2434093988304404, 2.1984694790920862, 0.0037249986481595223], [-106.83259862419891, 0.0, 0.0, -106.83259862419891, 0.0, 7.994432296301027, 7.882639940118303, 7.923725774814751, 8.4152115505734, 7.5247998217308965, 7.500203187927167, 0.061519534262793385], [-26.54839745858974, 0.0, 0.0, 0.0, -26.54839745858974, 2.0266713132015606, 1.987387540598972, 2.127036016624621, 2.0576164346440464, 1.7112084345797653, 1.9045014364691004, 0.0007615224807762174], [33.90147958032382, 3.768092621314225, 2.5872938626404585, 7.994432296301027, 2.0266713132015606, -17.203253708425198, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3435628378751474], [32.980659802936316, 3.8951814185694538, 2.3663635376467473, 7.882639940118303, 1.987387540598972, 0.0, -16.470669630726167, 0.0, 0.0, 0.0, 0.0, 1.3029692108340893], [34.402592485719424, 3.6828737660198185, 2.3053597118523297, 7.923725774814747, 2.127036016624621, 0.0, 0.0, -20.298997645847304, 0.0, 0.0, 0.0, 1.3842144049342158], [34.17791292789568, 4.012142674593652, 2.417927500456327, 8.4152115505734, 2.0576164346440464, 0.0, 0.0, 0.0, -17.006274103825017, 0.0, 0.0, 1.3450843956486527], [33.481648127493294, 3.864292829729492, 2.2434093988304404, 7.5247998217308965, 1.7112084345797658, 0.0, 0.0, 0.0, 0.0, -13.310218463738643, 0.0, 1.3627552141975379], [32.84448193256111, 3.603482632149594, 2.1984694790920862, 7.500203187927167, 1.9045014364691017, 0.0, 0.0, 0.0, 0.0, 0.0, -13.851109240851372, 1.3274119257769774], [0.7449994458954166, 0.031686917139918336, 0.003724998648165112, 0.06151953426285672, 0.0007615224807899779, 1.3435628378725823, 1.302969210833453, 1.3842144049345961, 1.3450843956487688, 1.3627552141971364, 1.327411925778165, -9.129747372420752]])
110	Foxa2_chr2_13861	ok
111	Lama1_chr17_7787	ok
112	Txndc12_chr4_7975	ok
113	Col5a1_chr2_2558	ok
114	Tgfbi_chr13_5701	ok
115	Bend5_chr4_8170	ok
116	Cited2_chr10_1267	ok
117	Lamb1_chr12_2206	ok
118	Lamc1_chr1_12127	ok
119	Txndc12_chr4_7971	ok
120	Col5a1_chr2_2565	NaNs in SEs; H=np.array([[-473.95730522884645, -27.74652472225499, -30.89655020226232, -146.30202913125268, -25.522218406678228, -30.037693811571952, -19.599518361783577, 38.32495521719375, 38.3206036089522, 39.02717494224796, 37.62456900935173, 35.83045265071825, 37.11917183214089, 0.577435110072451], [-27.74652472225499, -27.74652472225499, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0815627982181475, 2.209688962566527, 2.110376355370415, 2.2073937692263765, 2.2653885060748227, 2.351503189418443, 0.006290079133709552], [-30.89655020226232, 0.0, -30.89655020226232, 0.0, 0.0, 0.0, 0.0, 2.383169546877949, 2.4761658180813635, 2.3640556304899896, 2.6466494785796324, 2.4123417087875727, 2.4780458586376684, 0.004577801229829698], [-146.30202913125268, 0.0, 0.0, -146.30202913125268, 0.0, 0.0, 0.0, 12.006741200533721, 11.868623050174392, 12.14669432947965, 11.801614646700015, 10.984234822806268, 11.090163475711323, 0.18278095818441562], [-25.522218406678228, 0.0, 0.0, 0.0, -25.522218406678228, 0.0, 0.0, 2.0832790171425013, 1.9795586064866444, 2.206987996715535, 2.1309098834953244, 1.9155125261889472, 1.9067818648610517, 0.00120084091315049], [-30.037693811571952, 0.0, 0.0, 0.0, 0.0, -30.037693811571952, 0.0, 2.680834105021928, 2.453267707311702, 2.5454493241517104, 2.285297728906703, 2.138239372184183, 2.2935842234184447, 0.028669663727630263], [-19.599518361783577, 0.0, 0.0, 0.0, 0.0, 0.0, -19.599518361783577, 1.6193460652568907, 1.6374237456511724, 1.5389436385055084, 1.5576075044219233, 1.5060016238337077, 1.5027972813432529, 0.0010706805372605597], [38.32495521719374, 2.0815627982181475, 2.3831695468779492, 12.00674120053372, 2.0832790171425013, 2.680834105021928, 1.619346065256891, -21.443105033094483, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4092639370227484], [38.3206036089522, 2.2096889625665286, 2.4761658180813635, 11.868623050174392, 1.9795586064866444, 2.453267707311702, 1.6374237456511724, 0.0, -18.01412119425442, 0.0, 0.0, 0.0, 0.0, 1.4095617815412342], [39.02717494224796, 2.110376355370417, 2.3640556304899896, 12.14669432947965, 2.206987996715535, 2.5454493241517104, 1.5389436385055084, 0.0, 0.0, -21.39358409355092, 0.0, 0.0, 0.0, 1.4419840526701773], [37.62456900935173, 2.2073937692263765, 2.646649478579635, 11.801614646700015, 2.1309098834953244, 2.285297728906703, 1.5576075044219233, 0.0, 0.0, 0.0, -20.63866537971462, 0.0, 0.0, 1.3694689893872969], [35.83045265071825, 2.2653885060748227, 2.4123417087875727, 10.984234822806268, 1.9155125261889472, 2.138239372184183, 1.5060016238337077, 0.0, 0.0, 0.0, 0.0, -14.07366046075578, 0.0, 1.3093953414069615], [37.11917183214089, 2.351503189418441, 2.4780458586376684, 11.090163475711323, 1.9067818648610533, 2.2935842234184447, 1.5027972813432529, 0.0, 0.0, 0.0, 0.0, 0.0, -22.20857404081998, 1.3642422716875238], [0.5774351100735089, 0.006290079133712823, 0.004577801229810774, 0.18278095818443774, 0.001200840913140766, 0.028669663727628247, 0.0010706805372668882, 1.4092639370240931, 1.4095617815440846, 1.4419840526697953, 1.3694689893881105, 1.3093953414082762, 1.3642422716867486, -9.56896676006727]])
121	Klf4_chr4_3949	ok
122	Sox4_chr13_2057	ok
